latitude,longitude,elevation
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.5
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.6
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.7
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.8
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,238.9
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.1
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.2
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530450000,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
44.083643333,-88.530451667,239.3
