0.200324, -0.032330, 1.070428
0.204472, -0.043981, 1.076162
0.192028, -0.041114, 1.074576
0.188795, -0.046238, 1.073295
0.185257, -0.050325, 1.062498
0.185074, -0.050203, 1.084092
0.182878, -0.051850, 1.079273
0.182634, -0.051728, 1.079273
0.179706, -0.057096, 1.081286
0.190991, -0.039711, 1.091046
0.185379, -0.043798, 1.098366
0.191174, -0.038308, 1.101904
0.191113, -0.042090, 1.104588
0.188856, -0.034892, 1.110810
0.192150, -0.017812, 1.118496
0.189100, -0.023180, 1.123864
0.197030, -0.005307, 1.131916
0.186782, -0.000793, 1.133197
0.190198, -0.009211, 1.138199
0.179584, -0.010065, 1.141066
0.185623, -0.001342, 1.139724
0.187758, 0.002257, 1.146983
0.176900, 0.009699, 1.142164
0.185135, 0.019581, 1.149301
0.180926, 0.021228, 1.146495
0.173423, 0.028792, 1.151802
0.175192, 0.033489, 1.155279
0.169702, 0.041297, 1.148447
0.161833, 0.015921, 1.146922
0.171166, 0.028609, 1.147471
0.162626, 0.020008, 1.148264
0.160918, 0.014518, 1.143811
0.166591, 0.001891, 1.126792
0.161040, -0.013786, 1.128073
0.162504, -0.020496, 1.121363
0.166103, -0.030927, 1.110505
0.169641, -0.046970, 1.097512
0.174582, -0.055083, 1.084763
0.186294, -0.064111, 1.076833
0.188490, -0.066551, 1.070001
0.187819, -0.064172, 1.079822
0.178181, -0.070150, 1.096719
0.163480, -0.060817, 1.110078
0.160186, -0.036295, 1.119106
0.158112, -0.041114, 1.115446
0.160369, -0.035807, 1.107882
0.167506, -0.033550, 1.102331
0.163846, -0.056791, 1.095926
0.162870, -0.047214, 1.091351
0.179584, -0.033916, 1.078419
0.190320, -0.054351, 1.081713
0.192394, -0.071980, 1.071160
0.201788, -0.070760, 1.069940
0.214232, -0.072956, 1.071038
0.210450, -0.064660, 1.067927
0.220637, -0.082045, 1.069635
0.224968, -0.067588, 1.075674
0.224358, -0.076616, 1.078419
0.223687, -0.070699, 1.077809
0.228018, -0.064538, 1.076101
0.233630, -0.090768, 1.073966
0.238571, -0.062952, 1.064938
0.242902, -0.078324, 1.053348
0.248270, -0.085888, 1.045052
0.260592, -0.084180, 1.039684
0.252418, -0.105896, 1.033279
0.249368, -0.108519, 1.040355
0.252662, -0.109312, 1.038647
0.251381, -0.106445, 1.034987
0.253638, -0.110166, 1.038830
0.259738, -0.112789, 1.035902
0.253394, -0.110898, 1.028826
0.261324, -0.107299, 1.018883
0.260287, -0.110898, 1.023397
0.261690, -0.107116, 1.019737
0.265106, -0.104920, 1.016016
0.271389, -0.098881, 1.016931
0.267180, -0.095648, 1.021750
0.273829, -0.090463, 1.031449
0.261446, -0.082106, 1.030473
0.263459, -0.085034, 1.047858
0.254675, -0.082106, 1.055910
0.260348, -0.076311, 1.058228
0.264008, -0.060024, 1.052128
0.266631, -0.055754, 1.045418
0.264984, -0.054717, 1.039867
0.262971, -0.061366, 1.043222
0.249734, -0.062586, 1.053287
0.246928, -0.067222, 1.054080
0.245647, -0.058377, 1.054568
0.239974, -0.049105, 1.055422
0.250832, -0.060085, 1.050481
0.252906, -0.046604, 1.041331
0.257786, -0.061061, 1.032547
0.255834, -0.053131, 1.032242
0.245159, -0.077531, 1.035963
0.240950, -0.067344, 1.044625
0.233386, -0.067222, 1.043222
0.230336, -0.068930, 1.043161
0.221613, -0.069540, 1.042551
0.233020, -0.065636, 1.037793
0.231190, -0.060939, 1.035109
0.240584, -0.066734, 1.023580
0.241438, -0.072102, 1.030168
0.241499, -0.062464, 1.025105
0.241438, -0.076799, 1.028887
0.240218, -0.086986, 1.025715
0.250344, -0.074725, 1.019127
0.250283, -0.066856, 1.020530
0.250283, -0.077897, 1.012112
0.243878, -0.092110, 1.019737
0.238205, -0.083570, 1.030595
0.234728, -0.067893, 1.025959
0.232410, -0.076006, 1.033706
0.236558, -0.073139, 1.028033
0.236619, -0.075091, 1.027484
0.235582, -0.078080, 1.019310
0.234362, -0.067100, 1.031144
0.231739, -0.060512, 1.030229
0.225517, -0.057462, 1.023824
0.223260, -0.065636, 1.027240
0.217038, -0.065697, 1.033340
0.216611, -0.064233, 1.021323
0.228689, -0.058865, 1.008757
0.225761, -0.062891, 1.001742
0.228018, -0.055388, 0.998021
0.220454, -0.058926, 0.998448
0.214720, -0.062952, 0.999607
0.210328, -0.068991, 0.991006
0.225090, -0.054839, 0.991250
0.230336, -0.033916, 0.986004
0.235887, -0.048434, 0.977403
0.237717, -0.058926, 0.973438
0.214964, -0.058499, 0.984052
0.225761, -0.054900, 0.998936
0.239120, -0.035990, 0.981124
0.231312, -0.042456, 0.973804
0.224541, -0.040870, 0.968863
0.226066, -0.045079, 0.981307
0.239791, -0.028243, 0.981368
0.250527, -0.023302, 0.968680
0.242109, -0.017995, 0.960018
0.234301, -0.026535, 0.977525
0.234179, -0.030561, 0.977830
0.218685, -0.020496, 0.981490
0.223382, -0.025681, 0.973499
0.232166, -0.024827, 0.978623
0.229726, -0.021350, 0.974902
0.232044, -0.022021, 0.971730
0.237656, -0.020740, 0.970510
0.223321, -0.029951, 0.972584
0.225761, -0.039040, 0.977037
0.220332, -0.036234, 0.971364
0.230092, -0.034587, 0.971364
0.245037, -0.033367, 0.969412
0.260470, -0.035319, 0.963922
0.242597, -0.039284, 0.959408
0.235643, -0.050874, 0.959225
0.239303, -0.055266, 0.955321
0.235826, -0.035746, 0.945683
0.242353, -0.046238, 0.946842
0.242536, -0.052460, 0.944768
0.249185, -0.055632, 0.956053
0.245464, -0.044530, 0.952332
0.248697, -0.035868, 0.958554
0.239913, -0.033855, 0.958310
0.236131, -0.037820, 0.965935
0.241560, -0.023851, 0.960140
0.242048, -0.015372, 0.950746
0.219844, -0.032940, 0.952210
0.236619, -0.030683, 0.949648
0.243390, -0.029219, 0.944036
0.225822, -0.037149, 0.950380
0.229360, -0.048617, 0.942389
0.232410, -0.037332, 0.948001
0.228933, -0.043981, 0.950075
0.240035, -0.036966, 0.948245
0.230153, -0.037515, 0.955260
0.229726, -0.030561, 0.954101
0.222406, -0.045018, 0.966118
0.240279, -0.043127, 0.963434
0.263581, -0.033550, 0.956785
0.239852, -0.047580, 0.953979
0.241621, -0.060024, 0.950685
0.230885, -0.063318, 0.955382
0.238205, -0.069052, 0.951966
0.240767, -0.069174, 0.947391
0.245891, -0.071797, 0.946659
0.236497, -0.073627, 0.945256
0.249063, -0.070394, 0.944036
0.256200, -0.064477, 0.956785
0.272548, -0.051911, 0.965020
0.263947, -0.037942, 0.954711
0.273463, -0.025193, 0.951295
0.275598, -0.029951, 0.948001
0.267424, -0.028609, 0.954223
0.259311, -0.027389, 0.961299
0.255285, -0.028548, 0.964898
0.249978, -0.034099, 0.964654
0.243024, -0.020252, 0.961482
0.248392, -0.020374, 0.965081
0.255224, -0.021289, 0.955504
0.264557, 0.002074, 0.940498
0.252052, 0.000366, 0.928664
0.263337, 0.001037, 0.936716
0.248148, 0.000610, 0.939339
0.217343, -0.018056, 0.953613
0.220088, -0.026840, 0.956907
0.221735, -0.020069, 0.955077
0.224846, -0.025315, 0.948672
0.233813, -0.024339, 0.941901
0.237046, -0.015433, 0.935313
0.238815, -0.020374, 0.928603
0.230763, -0.032818, 0.935130
0.235460, -0.041663, 0.947086
0.238022, -0.048495, 0.956785
0.247294, -0.043981, 0.949282
0.254980, -0.038796, 0.938180
0.253821, -0.042944, 0.926102
0.257054, -0.029158, 0.923784
0.238449, -0.053680, 0.931287
0.257481, -0.045750, 0.931531
0.251625, -0.048495, 0.928359
0.245403, -0.043188, 0.923540
0.256261, -0.043493, 0.914268
0.241682, -0.057889, 0.922320
0.226371, -0.072529, 0.929762
0.226859, -0.088206, 0.932568
0.238998, -0.083143, 0.935557
0.261507, -0.077653, 0.907802
0.285114, -0.097234, 0.894504
0.305854, -0.138409, 0.877973
0.302987, -0.213927, 0.856379
0.256383, -0.322324, 0.846558
0.214049, -0.418155, 0.840214
0.197457, -0.456524, 0.837530
0.199775, -0.446032, 0.834236
0.209962, -0.434198, 0.837957
0.229421, -0.422486, 0.859612
0.245159, -0.400526, 0.893284
0.265045, -0.344467, 0.914268
0.279807, -0.268278, 0.942938
0.290055, -0.196786, 0.973743
0.312381, -0.098088, 1.011685
0.327692, 0.007808, 1.064084
0.345016, 0.101443, 1.093242
0.348920, 0.177632, 1.114775
0.343308, 0.247477, 1.150521
0.324032, 0.302438, 1.156377
0.312442, 0.348798, 1.164063
0.291885, 0.385947, 1.160525
0.236436, 0.401990, 1.168089
0.221308, 0.407297, 1.152473
0.143472, 0.342271, 1.046150
0.125111, 0.174948, 0.987712
0.132126, 0.063196, 0.949587
0.140117, 0.024522, 0.930006
0.145851, -0.022814, 0.912255
0.182146, -0.059902, 0.904386
0.193553, -0.082960, 0.886635
0.209108, -0.115534, 0.879620
0.237656, -0.135298, 0.862296
0.252418, -0.148779, 0.847412
0.275293, -0.168970, 0.846192
0.271938, -0.190808, 0.846680
0.295728, -0.195810, 0.850401
0.288164, -0.198494, 0.851560
0.299571, -0.189954, 0.855586
0.316407, -0.182146, 0.859734
0.304268, -0.176290, 0.870897
0.308843, -0.157136, 0.878522
0.303536, -0.146583, 0.887367
0.296033, -0.137677, 0.892125
0.306403, -0.121756, 0.895968
0.298107, -0.116754, 0.904325
0.291580, -0.100406, 0.895419
0.279380, -0.097173, 0.892064
0.276330, -0.082838, 0.891759
0.262239, -0.082960, 0.898591
0.238754, -0.086803, 0.898957
0.228201, -0.075518, 0.896212
0.246928, -0.055632, 0.880474
0.250283, -0.045201, 0.878644
0.228811, -0.053741, 0.880718
0.226798, -0.055632, 0.893040
0.210450, -0.075884, 0.895724
0.196176, -0.072102, 0.898225
0.195261, -0.074725, 0.886757
0.202093, -0.047702, 0.871995
0.198250, -0.053436, 0.866200
0.194712, -0.062769, 0.873215
0.188246, -0.075518, 0.883524
0.196237, -0.082716, 0.881084
0.205204, -0.061854, 0.878766
0.228323, -0.054046, 0.871324
0.232105, -0.036356, 0.868762
0.223138, -0.035075, 0.876326
0.204167, -0.046238, 0.892186
0.212036, -0.065331, 0.914085
0.233142, -0.062647, 0.918538
0.220515, -0.061366, 0.918233
0.229909, -0.054961, 0.903654
0.225700, -0.062647, 0.901397
0.240035, -0.065880, 0.899140
0.240523, -0.058804, 0.892796
0.246257, -0.059902, 0.901397
0.247111, -0.057035, 0.894809
0.249734, -0.059414, 0.898530
0.239974, -0.064660, 0.905057
0.240096, -0.077653, 0.910364
0.235155, -0.077348, 0.907253
0.234911, -0.080825, 0.907985
0.234911, -0.092903, 0.905301
0.231373, -0.097722, 0.902007
0.219905, -0.105957, 0.908290
0.221308, -0.114924, 0.908900
0.211304, -0.131516, 0.911035
0.208132, -0.135115, 0.914756
0.233752, -0.133834, 0.909632
0.221308, -0.142435, 0.906643
0.233508, -0.135786, 0.902678
0.226676, -0.133590, 0.899262
0.233569, -0.140788, 0.905118
0.232349, -0.134444, 0.914024
0.241072, -0.119743, 0.913719
0.250161, -0.110166, 0.915610
0.245403, -0.091805, 0.925675
0.233874, -0.083448, 0.958554
0.228506, -0.081008, 0.961482
0.231556, -0.071370, 0.973316
0.234423, -0.052826, 0.983137
0.215879, -0.055632, 0.993080
0.205753, -0.057279, 0.997655
0.193614, -0.058560, 1.000827
0.192272, -0.063379, 1.001132
0.201056, -0.055144, 0.990213
0.187087, -0.054900, 0.983259
0.187758, -0.050081, 0.977586
0.181841, -0.055876, 0.979904
0.167506, -0.059170, 0.973682
0.161162, -0.057401, 0.981124
0.171959, -0.043676, 0.978257
0.165188, -0.032452, 0.981551
0.164761, -0.029707, 0.982039
0.163846, -0.021960, 0.982893
0.153232, -0.021838, 0.996923
0.143960, -0.031842, 1.011258
0.147010, -0.020069, 1.022421
0.148474, -0.021472, 1.023397
0.139446, -0.033855, 1.021445
0.137616, -0.038857, 1.021750
0.126636, -0.034831, 1.002901
0.135847, -0.048068, 1.013393
0.145790, -0.039467, 0.984540
0.151585, -0.036112, 0.990884
0.152012, -0.041602, 1.005036
0.151219, -0.060390, 1.026142
0.156587, -0.051972, 1.012173
0.146583, -0.063867, 1.019371
0.142801, -0.076128, 1.029009
0.139324, -0.098027, 1.030839
0.157990, -0.088389, 1.022909
0.204716, -0.084424, 1.000583
0.198372, -0.109190, 1.000156
0.199714, -0.126087, 1.007232
0.206973, -0.125355, 1.009855
0.222101, -0.121146, 0.995032
0.227469, -0.120170, 0.990579
0.228750, -0.115961, 0.967704
0.252174, -0.090463, 0.930494
0.308477, -0.067039, 0.837530
0.623725, 0.152866, 0.494283
0.957456, 0.251503, 0.003660
0.843874, 0.178913, -0.296094
0.909388, 0.155855, -0.421693
0.942328, 0.020862, -0.407724
0.871568, -0.108824, -0.264496
0.939156, -0.148291, -0.114680
0.997106, -0.177937, 0.009028
0.957456, -0.251259, 0.153720
0.875472, -0.302621, 0.328363
0.679479, -0.386618, 0.571509
0.523197, -0.393999, 0.802516
0.545340, -0.232166, 0.897859
0.485194, -0.138165, 0.875960
0.634156, 0.030500, 0.741882
0.926102, 0.290665, 0.467138
1.371707, 0.511668, 0.086498
1.218536, 0.265716, 0.028548
0.480802, 0.043066, 0.299022
0.758352, 0.146705, 0.504714
0.266326, 0.166164, 0.581513
0.178913, 0.040931, 0.742980
0.270657, 0.124257, 0.773846
0.247721, 0.206851, 0.746457
0.240523, 0.237473, 0.792878
0.572424, 0.414068, 0.709491
0.758535, 0.484035, 0.618906
0.495442, 0.292617, 0.721081
0.070150, -0.092171, 1.068232
0.199348, 0.389485, 1.152839
0.409188, 0.481046, 0.954772
-0.111630, 0.266509, 0.971730
-0.132858, 0.161284, 1.062071
-0.053924, 0.327204, 1.006866
-0.067527, 0.362035, 0.931226
-0.105957, 0.263032, 0.934093
-0.150182, 0.262849, 0.983625
-0.152622, 0.242414, 1.020347
-0.257664, 0.192272, 1.065609
-0.157014, 0.222894, 1.074515
-0.177266, 0.208010, 1.066402
-0.205570, 0.192150, 1.080066
-0.253760, 0.155001, 1.148020
-0.325496, 0.132980, 1.227076
-0.210816, 0.139507, 1.262273
-0.162992, 0.128588, 1.282586
-0.189893, 0.109922, 1.281854
-0.128710, 0.091805, 1.267397
-0.136457, 0.072041, 1.272216
-0.116754, 0.062586, 1.290272
-0.158661, 0.066978, 1.310463
-0.128466, 0.049532, 1.311622
-0.124806, 0.027023, 1.347002
-0.074969, 0.021289, 1.346514
-0.087596, 0.059597, 1.291858
0.049959, 0.091866, 1.209386
0.025376, 0.000610, 1.221830
-0.017446, -0.013542, 1.210667
-0.008662, 0.023790, 1.220061
-0.103639, -0.016226, 1.257759
-0.081496, -0.024644, 1.299117
-0.109678, -0.028304, 1.329434
-0.102053, -0.015738, 1.357189
-0.114131, 0.005307, 1.366156
-0.114070, 0.024461, 1.362374
-0.064538, 0.008113, 1.370060
-0.117852, 0.007564, 1.378783
-0.138958, 0.031903, 1.366095
-0.093574, -0.004514, 1.361459
-0.095953, 0.021350, 1.354932
-0.105225, 0.025193, 1.336937
-0.093879, -0.002318, 1.339133
-0.091805, -0.002806, 1.356152
-0.054290, 0.013542, 1.343098
-0.031842, 0.003294, 1.345721
-0.004392, 0.004026, 1.335656
0.034099, -0.014701, 1.311439
0.049532, -0.038064, 1.287405
0.072956, -0.043493, 1.270325
0.089792, -0.032635, 1.260016
0.087718, -0.058682, 1.267885
0.090158, -0.064050, 1.270508
0.087047, -0.052399, 1.281854
0.085583, -0.049349, 1.281244
0.086864, -0.049044, 1.280512
0.088389, -0.038247, 1.281061
0.091439, -0.037393, 1.274290
0.089853, -0.035502, 1.266482
0.093208, -0.030012, 1.257576
0.083204, -0.025620, 1.245498
0.064172, -0.032330, 1.253062
0.044225, -0.034465, 1.251964
0.032635, -0.015189, 1.255136
0.027877, -0.010675, 1.253001
0.020618, -0.012444, 1.260626
0.009638, -0.008357, 1.260687
0.006893, 0.005978, 1.266299
0.025803, 0.019520, 1.267458
0.035868, 0.015677, 1.262944
0.042029, 0.024644, 1.262517
0.068015, 0.043188, 1.252269
0.082411, 0.046787, 1.247938
0.080215, 0.043981, 1.246962
0.082411, 0.051362, 1.250439
0.099369, 0.053375, 1.245864
0.094672, 0.043310, 1.240313
0.106262, 0.043310, 1.237080
0.112423, 0.046665, 1.228906
0.117181, 0.025071, 1.222257
0.126392, 0.022204, 1.211033
0.140605, 0.002013, 1.199016
0.142557, -0.004880, 1.195905
0.147620, -0.027450, 1.174860
0.156831, -0.025010, 1.155523
0.165981, -0.054107, 1.131428
0.157319, -0.072529, 1.119289
0.160613, -0.079910, 1.099220
0.176595, -0.086315, 1.082201
0.177449, -0.132431, 0.969290
0.196908, -0.197640, 0.850767
0.191967, -0.245525, 0.780312
0.155062, -0.259921, 0.747189
0.149511, -0.254980, 0.736148
0.147498, -0.268766, 0.752618
0.146888, -0.249002, 0.756644
0.156282, -0.227896, 0.774395
0.160796, -0.224785, 0.793366
0.159576, -0.196603, 0.821487
0.181170, -0.180560, 0.838323
0.182146, -0.171227, 0.850340
0.192882, -0.161406, 0.868091
0.198250, -0.148474, 0.881999
0.196603, -0.127673, 0.882426
0.209108, -0.123952, 0.878766
0.215635, -0.115107, 0.883646
0.218990, -0.099186, 0.884073
0.244610, -0.081984, 0.892918
0.238144, -0.075457, 0.894931
0.226798, -0.067283, 0.899750
0.232105, -0.054290, 0.893345
0.226005, -0.038369, 0.905606
0.228079, -0.033550, 0.913048
0.249612, -0.007320, 0.911584
0.257664, -0.001708, 0.913231
0.263398, -0.012932, 0.915915
0.262483, -0.005917, 0.917196
0.258762, -0.009699, 0.926407
0.250649, -0.010797, 0.925187
0.246074, -0.026230, 0.928115
0.241926, -0.022997, 0.916037
0.254614, -0.021045, 0.915854
0.259189, -0.029036, 0.913231
0.253455, -0.046360, 0.916708
0.251442, -0.037759, 0.909205
0.264435, -0.054107, 0.909815
0.266387, -0.064477, 0.904020
0.259738, -0.067771, 0.899018
0.250954, -0.073993, 0.885354
0.243939, -0.070577, 0.884683
0.242963, -0.078202, 0.888770
0.232959, -0.067710, 0.886879
0.251015, -0.061915, 0.890356
0.256993, -0.054961, 0.898408
0.260226, -0.066917, 0.899811
0.257847, -0.055632, 0.905240
0.234972, -0.052399, 0.911706
0.247538, -0.055510, 0.910242
0.238815, -0.044408, 0.911523
0.228506, -0.049410, 0.908046
0.213073, -0.038064, 0.905484
0.201849, -0.033550, 0.902800
0.184830, -0.033184, 0.908534
0.173118, -0.029097, 0.908656
0.165859, -0.021594, 0.901031
0.156953, -0.007686, 0.898530
0.144936, -0.002928, 0.902495
0.138653, 0.012505, 0.899262
0.136335, 0.010309, 0.906094
0.135359, 0.013176, 0.908473
0.129503, 0.016287, 0.916464
