latitude, longitude,alt
45.630983333,-122.251276667,2613.787400213
45.630983333,-122.251276667,2615.77812071
45.630983333,-122.251276667,2618.606412164
45.630983333,-122.251276667,2620.606647152
45.630983333,-122.251276667,2622.778150799
45.630983333,-122.251276667,2624.979422545
45.630983333,-122.251276667,2627.606425539
45.630983333,-122.251276667,2629.812287298
45.630981667,-122.251276667,2631.774991998
45.630981667,-122.251276667,2634.732875816
45.630981667,-122.251276667,2636.598357683
45.630981667,-122.251276667,2638.774309623
45.630981667,-122.251276667,2640.774697939
45.630983333,-122.251276667,2643.598424081
45.630983333,-122.251276667,2645.603675867
45.630983333,-122.251275,2647.775763053
45.630983333,-122.251275,2649.986271093
45.630983333,-122.251275,2652.595123468
45.630983333,-122.251275,2654.804357261
45.630983333,-122.251275,2656.770697102
45.630983333,-122.251275,2659.722381306
45.630983333,-122.251275,2661.594060732
45.630983333,-122.251275,2663.769664541
45.630983333,-122.251275,2665.770090499
45.630983333,-122.251275,2668.599589174
45.630983333,-122.251275,2670.600143946
45.630983333,-122.251275,2672.769116262
45.630983333,-122.251275,2674.970967771
45.630983333,-122.251275,2677.60107771
45.630983333,-122.251275,2679.803877628
45.630983333,-122.251275,2681.77591755
45.630983333,-122.251275,2684.716978656
45.630983333,-122.251275,2686.588525917
45.630983333,-122.251275,2688.766133583
45.630983333,-122.251273333,2690.772906152
45.630983333,-122.251273333,2693.576557473
45.630983333,-122.251273333,2695.57912647
45.630985,-122.251273333,2697.750701532
45.630985,-122.251273333,2699.954203508
45.630985,-122.251273333,2702.577168515
45.630985,-122.251273333,2704.786875309
45.630985,-122.251273333,2706.749779311
45.630985,-122.251273333,2709.711842261
45.630985,-122.251273333,2711.581623036
45.630986667,-122.251273333,2713.770663138
45.630986667,-122.251273333,2715.747199791
45.630986667,-122.251271667,2718.583083978
45.630986667,-122.251271667,2720.571641124
45.630986667,-122.251271667,2722.74528718
45.630988333,-122.25127,2724.946564352
45.630988333,-122.25127,2727.572853604
45.630988333,-122.25127,2729.782393516
45.630988333,-122.25127,2731.756928497
45.630988333,-122.251268333,2734.696069752
45.630988333,-122.251268333,2736.580524073
45.630988333,-122.251268333,2738.754387206
45.630988333,-122.251268333,2740.751950181
45.630988333,-122.251268333,2743.570571631
45.630988333,-122.251268333,2745.568093872
45.630988333,-122.251266667,2747.750711633
45.630988333,-122.251266667,2749.947140536
45.630988333,-122.251266667,2752.568319005
45.630988333,-122.251266667,2754.770855982
45.630988333,-122.251266667,2756.741555815
45.630988333,-122.251266667,2759.702570946
45.630988333,-122.251266667,2761.577973685
45.630988333,-122.251266667,2763.75139011
45.630988333,-122.251265,2765.743340657
45.630988333,-122.251265,2768.566228892
45.630988333,-122.251265,2770.565950422
45.630988333,-122.251265,2772.747282937
45.630988333,-122.251265,2774.946518388
45.630988333,-122.251265,2777.564591281
45.630988333,-122.251265,2779.777793479
45.630988333,-122.251265,2781.740128921
45.630988333,-122.251263333,2784.699193427
45.630988333,-122.251263333,2786.564452865
45.63099,-122.251263333,2788.748122352
45.63099,-122.251263333,2790.739872763
45.63099,-122.251263333,2793.564198331
45.63099,-122.251263333,2795.569911768
45.63099,-122.251261667,2797.739124769
45.63099,-122.251261667,2799.948593988
45.630991667,-122.251261667,2802.562538058
45.630991667,-122.251261667,2804.763098858
45.630991667,-122.251261667,2806.736759419
45.630991667,-122.251261667,2809.697791658
45.630991667,-122.251261667,2811.56028782
45.630991667,-122.251261667,2813.73586928
45.630991667,-122.251261667,2815.736373356
45.630991667,-122.25126,2818.551320541
45.630991667,-122.25126,2820.567944772
45.630991667,-122.25126,2822.744627081
45.630991667,-122.25126,2824.936894849
45.630991667,-122.25126,2827.559991688
45.630991667,-122.25126,2829.760565561
45.630991667,-122.25126,2831.729119338
45.630991667,-122.25126,2834.68350553
45.630991667,-122.25126,2836.557947992
45.630991667,-122.25126,2838.740180183
45.630991667,-122.251258333,2840.729880504
45.630991667,-122.251258333,2843.566028318
45.630991667,-122.251258333,2845.559472782
45.630991667,-122.251258333,2847.730237172
45.630991667,-122.251258333,2849.939440026
45.630991667,-122.251258333,2852.55485546
45.630991667,-122.251258333,2854.758111862
45.63099,-122.251258333,2856.736841695
45.630991667,-122.251258333,2859.689681627
45.630991667,-122.251256667,2861.554499651
45.630991667,-122.251256667,2863.738771138
45.630991667,-122.251256667,2865.727448987
45.630991667,-122.251256667,2868.553475903
45.630991667,-122.251256667,2870.56111132
45.630991667,-122.251256667,2872.73365975
45.630991667,-122.251256667,2874.928043321
45.630991667,-122.251256667,2877.553603575
45.630991667,-122.251256667,2879.75532079
45.630991667,-122.251256667,2881.735281025
45.630991667,-122.251256667,2884.676577871
45.630991667,-122.251256667,2886.55395325
45.630991667,-122.251256667,2888.733536407
45.630991667,-122.251256667,2890.709824117
45.630991667,-122.251256667,2893.559773832
45.630991667,-122.251256667,2895.539587608
45.630991667,-122.251256667,2897.722664224
45.630991667,-122.251255,2899.927496068
45.630991667,-122.251255,2902.557832639
45.630991667,-122.251255,2904.759207722
45.630991667,-122.251255,2906.725083227
45.630991667,-122.251255,2909.683021704
45.630991667,-122.251255,2911.55047408
45.630991667,-122.251255,2913.723035527
45.630991667,-122.251255,2915.719874077
45.630991667,-122.251255,2918.547506485
45.630991667,-122.251255,2920.547152101
45.630991667,-122.251255,2922.729680913
45.630991667,-122.251255,2924.920257295
45.630991667,-122.251255,2927.545612266
45.630991667,-122.251255,2929.759875485
45.63099,-122.251255,2931.728488771
45.63099,-122.251255,2934.670528058
45.63099,-122.251255,2936.544995701
45.63099,-122.251255,2938.719655286
45.63099,-122.251255,2940.718335514
45.63099,-122.251255,2943.553023239
45.63099,-122.251255,2945.543772212
45.63099,-122.251255,2947.727430053
45.63099,-122.251255,2949.918074221
45.63099,-122.251255,2952.549918763
45.63099,-122.251255,2954.752279952
45.63099,-122.251253333,2956.725136581
45.63099,-122.251253333,2959.677131681
45.63099,-122.251253333,2961.540776498
45.63099,-122.251253333,2963.715311954
45.63099,-122.251253333,2965.71789393
45.63099,-122.251253333,2968.548663261
45.63099,-122.251253333,2970.549294724
45.63099,-122.251253333,2972.722827928
45.63099,-122.251253333,2974.91628255
45.63099,-122.251253333,2977.541468214
45.63099,-122.251253333,2979.749830974
45.63099,-122.251253333,2981.712591554
45.63099,-122.251253333,2984.663672018
45.63099,-122.251253333,2986.538151104
45.63099,-122.251253333,2988.720540104
45.63099,-122.251253333,2990.712408608
45.63099,-122.251253333,2993.536365529
45.63099,-122.251253333,2995.538874184
45.63099,-122.251253333,2997.717488471
45.63099,-122.251253333,2999.912801825
45.63099,-122.251253333,3002.535867872
45.63099,-122.251253333,3004.73743772
45.63099,-122.251253333,3006.708942133
45.63099,-122.251253333,3009.669338508
45.63099,-122.251253333,3011.534711743
45.63099,-122.251253333,3013.717130886
45.63099,-122.251253333,3015.717051275
45.63099,-122.251253333,3018.533906683
45.63099,-122.251253333,3020.531461437
45.63099,-122.251253333,3022.714788348
45.63099,-122.251253333,3024.907376752
45.63099,-122.251253333,3027.532718355
45.63099,-122.251253333,3029.725895668
45.63099,-122.251253333,3031.71380995
45.63099,-122.251253333,3034.665861208
45.63099,-122.251253333,3036.532336717
45.630991667,-122.251253333,3038.714845495
45.630991667,-122.251253333,3040.705679196
45.630991667,-122.251253333,3043.540988695
45.630991667,-122.251251667,3045.531070364
45.630991667,-122.251251667,3047.701628972
45.630991667,-122.251251667,3049.915899578
45.630991667,-122.251251667,3052.539118305
45.630991667,-122.251251667,3054.740447765
45.630991667,-122.251251667,3056.701201693
45.630991667,-122.251251667,3059.663368793
45.630991667,-122.251251667,3061.53092619
45.630991667,-122.251251667,3063.712341989
45.630991667,-122.251251667,3065.711000295
45.630991667,-122.251251667,3068.535012911
45.630991667,-122.251251667,3070.526547633
45.630991667,-122.251251667,3072.700132329
45.630991667,-122.251251667,3074.910591321
45.630991667,-122.251251667,3077.524736026
45.630991667,-122.251251667,3079.726690574
45.630991667,-122.251251667,3081.705919126
45.630991667,-122.251251667,3084.658818234
45.630991667,-122.251251667,3086.525463864
45.630991667,-122.251251667,3088.695857979
45.630991667,-122.251251667,3090.696385792
45.630991667,-122.251251667,3093.523492874
45.630991667,-122.251251667,3095.52334718
45.630991667,-122.251251667,3097.704482374
45.630991667,-122.251251667,3099.905969865
45.630991667,-122.251251667,3102.532120546
45.630991667,-122.251251667,3104.724603337
45.630991667,-122.251251667,3106.693432293
45.630991667,-122.251251667,3109.650545435
45.630991667,-122.251251667,3111.517026647
45.630991667,-122.251251667,3113.693136322
45.630991667,-122.251251667,3115.702014621
45.630991667,-122.251251667,3118.529966276
45.630991667,-122.251251667,3120.520411889
45.630991667,-122.251251667,3122.702090555
45.630991667,-122.251251667,3124.893831423
45.630991667,-122.251251667,3127.527417769
45.630991667,-122.251251667,3129.720748374
45.630991667,-122.251251667,3131.691063656
45.630991667,-122.251251667,3134.643223822
45.630991667,-122.251251667,3136.525442322
45.630991667,-122.251251667,3138.691042419
45.630991667,-122.251251667,3140.69983638
45.630991667,-122.251251667,3143.525568137
45.630991667,-122.251251667,3145.518255922
45.630991667,-122.251251667,3147.689925969
45.630991667,-122.251251667,3149.891193272
45.630991667,-122.251251667,3152.515304491
45.630991667,-122.251251667,3154.715690393
45.630991667,-122.251251667,3156.688442742
45.630991667,-122.251251667,3159.639776037
45.630991667,-122.251251667,3161.522733034
45.630991667,-122.251251667,3163.697600105
45.630991667,-122.251251667,3165.697540083
45.630991667,-122.251251667,3168.512184277
45.630991667,-122.251251667,3170.512944536
45.630991667,-122.25125,3172.696312403
45.630991667,-122.25125,3174.898865266
45.630991667,-122.25125,3177.511939137
45.630991667,-122.25125,3179.715371919
45.630991667,-122.25125,3181.690205725
45.630991667,-122.25125,3184.644482731
45.630991667,-122.25125,3186.512624278
45.630991667,-122.25125,3188.685280321
45.630991667,-122.25125,3190.692936346
45.630991667,-122.25125,3193.520690791
45.630991667,-122.25125,3195.509516488
45.630991667,-122.25125,3197.680145362
45.630991667,-122.25125,3199.887880313
45.630991667,-122.25125,3202.508164124
45.630991667,-122.25125,3204.718862727
45.630991667,-122.25125,3206.690698107
45.630991667,-122.25125,3209.633062863
45.630991667,-122.25125,3211.51891406
45.630991667,-122.25125,3213.679670388
45.630991667,-122.25125,3215.681571766
45.630991667,-122.25125,3218.508278003
45.630991667,-122.25125,3220.505013958
45.630991667,-122.25125,3222.688402637
45.630991667,-122.25125,3224.888801241
45.630991667,-122.25125,3227.509954287
45.630991667,-122.25125,3229.705534747
45.630991667,-122.25125,3231.689469219
45.630991667,-122.25125,3234.629426144
45.630991667,-122.25125,3236.504602048
45.630991667,-122.25125,3238.675976974
45.630991667,-122.25125,3240.678032384
45.630991667,-122.25125,3243.510620729
45.630991667,-122.25125,3245.510711924
45.630991667,-122.25125,3247.678089061
45.630991667,-122.25125,3249.886399386
45.630991667,-122.25125,3252.50533285
45.630991667,-122.25125,3254.711860654
45.630991667,-122.25125,3256.683751266
45.630991667,-122.25125,3259.628969377
45.630991667,-122.25125,3261.510215324
45.630991667,-122.25125,3263.672879838
45.630991667,-122.25125,3265.675664931
45.630991667,-122.25125,3268.499470024
45.630991667,-122.25125,3270.508007153
45.630991667,-122.25125,3272.673883041
45.630991667,-122.25125,3274.882107564
45.630991667,-122.25125,3277.501273529
45.630991667,-122.25125,3279.701530488
45.630991667,-122.251248333,3281.674457292
45.630991667,-122.251248333,3284.622512908
45.630991667,-122.251248333,3286.496931319
45.630991667,-122.251248333,3288.669367229
45.630991667,-122.251248333,3290.677105
45.630991667,-122.251248333,3293.496016276
45.630991667,-122.251248333,3295.505739296
45.630991667,-122.251248333,3297.667219086
45.630991667,-122.251248333,3299.869637563
45.630991667,-122.251248333,3302.494827522
45.630991667,-122.251248333,3304.696233933
45.630991667,-122.251248333,3306.676079889
45.630991667,-122.251248333,3309.627140263
45.630991667,-122.251248333,3311.493523897
45.630991667,-122.251248333,3313.675844593
45.630991667,-122.251248333,3315.675480636
45.630991667,-122.251248333,3318.491568534
45.630991667,-122.251248333,3320.491974588
45.630991667,-122.251248333,3322.663669316
45.630991667,-122.251248333,3324.868964459
45.630991667,-122.251248333,3327.50038127
45.630991667,-122.251248333,3329.692880688
45.630991667,-122.251248333,3331.675655969
45.630991667,-122.251248333,3334.620722011
45.630991667,-122.251248333,3336.496733174
45.630991667,-122.251248333,3338.665481932
45.630991667,-122.251248333,3340.672310363
45.630991667,-122.251248333,3343.489302899
45.630993333,-122.251248333,3345.496885843
45.630993333,-122.25125,3347.659238164
45.630991667,-122.25125,3349.863652647
45.630991667,-122.251248333,3352.495872889
45.630991667,-122.251248333,3354.697353992
45.630991667,-122.251248333,3356.660094242
45.630991667,-122.251248333,3359.611161133
45.630991667,-122.251248333,3361.496355969
45.630991667,-122.251248333,3363.656984946
45.630991667,-122.251248333,3365.656758302
45.630991667,-122.251248333,3368.493483211
45.630991667,-122.251248333,3370.493019455
45.630991667,-122.251248333,3372.659040042
45.630991667,-122.251248333,3374.860286422
45.630991667,-122.251248333,3377.484182452
45.630991667,-122.251248333,3379.687739086
45.630993333,-122.251248333,3381.656762716
45.630993333,-122.25125,3384.616879282
45.630993333,-122.25125,3386.49118782
45.630993333,-122.25125,3388.657886025
45.630993333,-122.25125,3390.654557008
45.630993333,-122.25125,3393.479929951
45.630993333,-122.25125,3395.482060701
45.630993333,-122.25125,3397.65434245
45.630993333,-122.25125,3399.864666796
45.630993333,-122.25125,3402.479920756
45.630993333,-122.25125,3404.691385463
45.630993333,-122.25125,3406.657476546
45.630993333,-122.25125,3409.607375488
45.630993333,-122.25125,3411.478843503
45.630993333,-122.25125,3413.662408321
45.630993333,-122.25125,3415.661977412
45.630993333,-122.25125,3418.474513766
45.630993333,-122.25125,3420.486803001
45.630993333,-122.25125,3422.650997019
45.630993333,-122.25125,3424.860300819
45.630993333,-122.25125,3427.477406548
45.630993333,-122.25125,3429.67668201
45.630993333,-122.25125,3431.657028704
45.630993333,-122.25125,3434.610133465
45.630991667,-122.25125,3436.484104481
45.630991667,-122.25125,3438.646841947
45.630991667,-122.251251667,3440.648627528
45.630991667,-122.251251667,3443.475078101
45.630991667,-122.251251667,3445.483198554
45.630991667,-122.251251667,3447.646458513
45.630991667,-122.251251667,3449.84906596
45.630991667,-122.251253333,3452.473815803
45.630991667,-122.251253333,3454.673566599
45.630991667,-122.251253333,3456.646406713
45.630991667,-122.251253333,3459.5986764
45.630991667,-122.251251667,3461.470745266
45.630991667,-122.251251667,3463.654747776
45.630991667,-122.251251667,3465.654182554
45.630991667,-122.251251667,3468.470555222
45.630991667,-122.251251667,3470.470384976
45.630991667,-122.251251667,3472.642063281
45.630991667,-122.251251667,3474.852519589
45.630991667,-122.251251667,3477.46747989
45.63099,-122.251251667,3479.670823149
45.63099,-122.251251667,3481.642927839
45.630991667,-122.251251667,3484.601211929
45.630991667,-122.251251667,3486.477158381
45.630991667,-122.251251667,3488.641647353
45.630991667,-122.251251667,3490.650807276
45.630991667,-122.251251667,3493.475218608
45.630991667,-122.25125,3495.474206177
45.630991667,-122.25125,3497.648617319
45.63099,-122.25125,3499.853177483
45.63099,-122.25125,3502.47528316
45.63099,-122.25125,3504.667551336
45.63099,-122.25125,3506.648485457
45.63099,-122.25125,3509.59053267
45.63099,-122.25125,3511.468052655
45.63099,-122.25125,3513.638394186
45.63099,-122.25125,3515.637154346
45.63099,-122.25125,3518.473131908
45.63099,-122.25125,3520.464887411
45.63099,-122.251251667,3522.637455338
45.63099,-122.251251667,3524.828114966
45.63099,-122.251251667,3527.471599059
45.63099,-122.251251667,3529.663403085
45.63099,-122.251251667,3531.63817327
45.63099,-122.251251667,3534.57448574
45.63099,-122.251251667,3536.460600619
45.63099,-122.251251667,3538.636143882
45.63099,-122.251251667,3540.637101683
45.630991667,-122.251253333,3543.468232976
45.630991667,-122.251253333,3545.461578919
45.630991667,-122.251285,3547.648265699
45.630993333,-122.251345,3549.830004355
45.630988333,-122.251423333,3552.468309971
45.630983333,-122.251503333,3554.645028922
45.630963333,-122.25162,3556.642532833
45.630948333,-122.251695,3559.574130476
45.630933333,-122.251756667,3561.458090503
45.630926667,-122.251796667,3563.633831068
45.630911667,-122.251835,3565.636492977
45.630905,-122.251848333,3568.466420253
45.630908333,-122.251836667,3570.45394765
45.630908333,-122.251831667,3572.641629128
45.630908333,-122.251831667,3574.831368473
45.630908333,-122.251831667,3577.467206582
45.63091,-122.25183,3579.647512516
45.630911667,-122.25183,3581.633156501
45.630911667,-122.251828333,3584.576623383
45.630913333,-122.251828333,3586.455814462
45.630915,-122.251826667,3588.628345413
45.63091,-122.251826667,3590.625906333
45.6309,-122.251823333,3593.462856929
45.630896667,-122.251821667,3595.465886559
45.630903333,-122.251821667,3597.629132427
45.630906667,-122.251821667,3599.827784709
45.630906667,-122.251823333,3602.451501674
45.630906667,-122.251823333,3604.647930114
45.630905,-122.251821667,3606.630506888
45.630903333,-122.25182,3609.566171606
45.630903333,-122.25182,3611.458100882
45.630903333,-122.25182,3613.634873658
45.630903333,-122.251821667,3615.623498034
45.630901667,-122.251823333,3618.44962275
45.630901667,-122.251825,3620.459112695
45.630898333,-122.251825,3622.622576363
45.630898333,-122.251823333,3624.813555628
45.630898333,-122.251823333,3627.458182784
45.630898333,-122.251823333,3629.634601597
45.630898333,-122.251825,3631.624835687
45.630898333,-122.251825,3634.563083543
45.630898333,-122.251825,3636.456960054
45.630898333,-122.251825,3638.621361337
45.630898333,-122.251825,3640.623151102
45.630898333,-122.251825,3643.448960089
45.630898333,-122.251825,3645.445709542
45.630898333,-122.251825,3647.612755896
45.630898333,-122.251825,3649.797835647
45.630898333,-122.251825,3652.444033487
45.630898333,-122.251825,3654.644434091
45.630898333,-122.251825,3656.626207489
45.630898333,-122.251825,3659.558167114
45.630898333,-122.251825,3661.445544501
45.630898333,-122.251825,3663.617925012
45.630898333,-122.251825,3665.617681055
45.630898333,-122.251825,3668.443370227
45.630898333,-122.251825,3670.451880491
45.630898333,-122.251825,3672.615620746
45.630898333,-122.251825,3674.805499143
45.630898333,-122.251825,3677.451341223
45.630898333,-122.251825,3679.644102305
45.630898333,-122.251825,3681.615420191
45.630898333,-122.251825,3684.550908917
45.630898333,-122.251825,3686.44978847
45.630898333,-122.251825,3688.623523661
45.630898333,-122.251825,3690.624282827
45.630898333,-122.251825,3693.438030975
45.630898333,-122.251825,3695.438547678
45.630898333,-122.251825,3697.614361603
45.630898333,-122.251825,3699.806227138
45.630898333,-122.251825,3702.44734393
45.630898333,-122.251825,3704.636710758
45.630898333,-122.251825,3706.610007783
45.630898333,-122.251825,3709.562401784
45.630898333,-122.251823333,3711.446318169
45.630898333,-122.251825,3713.608874867
45.630898333,-122.251825,3715.611709175
45.630898333,-122.251823333,3718.436457603
45.630898333,-122.251823333,3720.435888919
45.6309,-122.251823333,3722.617746983
45.6309,-122.251823333,3724.800767811
45.6309,-122.251823333,3727.435356021
45.630898333,-122.251823333,3729.626293125
45.630898333,-122.251825,3731.617625008
45.630898333,-122.251825,3734.549104855
45.630898333,-122.251825,3736.434353516
45.630898333,-122.251825,3738.614372771
45.630898333,-122.251825,3740.614188269
45.630898333,-122.251825,3743.4424396
45.630898333,-122.251825,3745.431883349
45.630898333,-122.251825,3747.618560593
45.630898333,-122.251825,3749.797215634
45.6309,-122.251825,3752.440978295
45.6309,-122.251825,3754.623542583
45.6309,-122.251825,3756.616282897
45.6309,-122.251825,3759.553615375
45.6309,-122.251825,3761.432766165
45.6309,-122.251825,3763.606159741
45.6309,-122.251823333,3765.602953798
45.6309,-122.251823333,3768.434489992
45.6309,-122.251823333,3770.429092888
45.6309,-122.251823333,3772.598090052
45.6309,-122.251823333,3774.793890219
45.6309,-122.251823333,3777.434591501
45.6309,-122.251823333,3779.618376767
45.6309,-122.251823333,3781.602703271
45.6309,-122.251823333,3784.550057607
45.6309,-122.251823333,3786.43631339
45.6309,-122.251823333,3788.60868581
45.6309,-122.251823333,3790.601563917
45.6309,-122.251823333,3793.430101351
45.630898333,-122.251823333,3795.426626024
45.630898333,-122.251823333,3797.607508165
45.630898333,-122.251823333,3799.791387546
45.630898333,-122.251823333,3802.425089374
45.630898333,-122.251825,3804.614813795
45.6309,-122.251825,3806.59932279
45.6309,-122.251825,3809.546566235
45.6309,-122.251825,3811.43393268
45.6309,-122.251825,3813.597194472
45.6309,-122.251825,3815.606115486
45.6309,-122.251825,3818.431492466
45.6309,-122.251825,3820.431231641
45.6309,-122.251825,3822.600354378
45.6309,-122.251825,3824.787003646
45.6309,-122.251825,3827.421272683
45.6309,-122.251825,3829.614605287
45.6309,-122.251825,3831.593880646
45.6309,-122.251825,3834.533185097
45.6309,-122.251825,3836.4297783
45.6309,-122.251825,3838.59163792
45.6309,-122.251825,3840.59244293
45.6309,-122.251825,3843.419351506
45.6309,-122.251825,3845.424083391
45.6309,-122.251825,3847.604695851
45.6309,-122.251825,3849.793555406
45.6309,-122.251825,3852.425987486
45.6309,-122.251825,3854.607685519
45.6309,-122.251825,3856.592539571
45.6309,-122.251825,3859.53489007
45.6309,-122.251825,3861.416008814
45.6309,-122.251825,3863.59952901
45.6309,-122.251825,3865.59343468
45.6309,-122.251825,3868.424936638
45.6309,-122.251825,3870.425646163
45.6309,-122.251825,3872.591459968
45.6309,-122.251825,3874.786305616
45.6309,-122.251825,3877.415740197
45.6309,-122.251825,3879.604399598
45.6309,-122.251825,3881.587798004
45.6309,-122.251825,3884.53633599
45.6309,-122.251825,3886.412352709
45.6309,-122.251825,3888.587225964
45.6309,-122.251825,3890.585751698
45.6309,-122.251825,3893.411408597
45.6309,-122.251825,3895.421981319
45.6309,-122.251825,3897.580810907
45.6309,-122.251825,3899.779664213
45.6309,-122.251825,3902.410461453
45.6309,-122.251825,3904.600866732
45.6309,-122.251825,3906.594513332
45.6309,-122.251825,3909.523061354
45.6309,-122.251825,3911.410985416
45.6309,-122.251825,3913.5946038
45.6309,-122.251825,3915.592382353
45.6309,-122.251825,3918.406740203
45.6309,-122.251825,3920.415929714
45.6309,-122.251825,3922.582377624
45.6309,-122.251825,3924.781310066
45.6309,-122.251825,3927.416013442
45.6309,-122.251825,3929.601807731
45.6309,-122.251825,3931.589396582
45.6309,-122.251825,3934.521586523
45.6309,-122.251825,3936.406598239
45.6309,-122.251825,3938.588317102
45.6309,-122.251825,3940.578936281
45.6309,-122.251825,3943.415679687
45.6309,-122.251825,3945.414495857
45.6309,-122.251825,3947.576819683
45.6309,-122.251825,3949.771843896
45.6309,-122.251825,3952.413570909
45.6309,-122.251825,3954.591301796
45.6309,-122.251825,3956.586899316
45.6309,-122.251825,3959.526199694
45.6309,-122.251825,3961.403964086
45.6309,-122.251825,3963.575832973
45.6309,-122.251825,3965.575519249
45.6309,-122.251825,3968.400909671
45.6309,-122.251825,3970.40201832
45.6309,-122.251825,3972.572782322
45.6309,-122.251826667,3974.770164522
45.6309,-122.251826667,3977.402546258
45.6309,-122.251826667,3979.595610478
45.6309,-122.251826667,3981.564238409
45.6309,-122.251826667,3984.510668407
45.6309,-122.251826667,3986.399788654
45.6309,-122.251826667,3988.572422756
45.6309,-122.251826667,3990.584014191
45.6309,-122.251826667,3993.399624625
45.6309,-122.251826667,3995.401595752
45.6309,-122.251826667,3997.574234297
45.6309,-122.251826667,3999.763161786
45.6309,-122.251826667,4002.398569147
45.6309,-122.251826667,4004.591298214
45.6309,-122.251826667,4006.576878913
45.6309,-122.251826667,4009.513312197
45.6309,-122.251826667,4011.404244072
45.6309,-122.251826667,4013.57884785
45.6309,-122.251826667,4015.573849499
45.6309,-122.251826667,4018.395149257
45.6309,-122.251826667,4020.405043048
45.630898333,-122.251826667,4022.577775227
45.630898333,-122.251826667,4024.767271887
45.630898333,-122.251826667,4027.404155945
45.630898333,-122.251826667,4029.594128495
45.630898333,-122.251826667,4031.568567435
45.630898333,-122.251826667,4034.507775253
45.630898333,-122.251826667,4036.392840313
45.630898333,-122.251826667,4038.575592072
45.630898333,-122.251826667,4040.577266911
45.630898333,-122.251826667,4043.391816028
45.630898333,-122.251826667,4045.402618974
45.630898333,-122.251826667,4047.563051944
45.630898333,-122.251826667,4049.755001059
45.630898333,-122.251826667,4052.390418066
45.630898333,-122.251826667,4054.580670443
45.630898333,-122.251826667,4056.564951676
45.630898333,-122.251828333,4059.513580666
45.630898333,-122.251828333,4061.399270926
45.630898333,-122.251828333,4063.563035455
45.630898333,-122.251828333,4065.564801465
45.6309,-122.251828333,4068.389312134
45.6309,-122.251828333,4070.389359743
45.6309,-122.251828333,4072.564977883
45.6309,-122.251828333,4074.754759184
45.6309,-122.251828333,4077.388052724
45.6309,-122.25183,4079.577908643
45.6309,-122.25183,4081.563651687
45.6309,-122.25183,4084.500946135
45.6309,-122.25183,4086.394884563
45.6309,-122.25183,4088.567610076
45.6309,-122.25183,4090.568194954
45.6309,-122.251831667,4093.38697488
45.6309,-122.251831667,4095.385603875
45.6309,-122.251831667,4097.557488778
45.6309,-122.251831667,4099.760261552
45.6309,-122.251831667,4102.383695097
45.6309,-122.251831667,4104.573513763
45.6309,-122.251831667,4106.560206161
45.6309,-122.251831667,4109.505524885
45.6309,-122.251831667,4111.394516671
45.6309,-122.251831667,4113.558310196
45.6309,-122.25183,4115.566971547
45.6309,-122.25183,4118.382416858
45.6309,-122.25183,4120.390235303
45.6309,-122.251831667,4122.566111162
45.6309,-122.251831667,4124.746794056
45.6309,-122.251831667,4127.379227525
45.6309,-122.251831667,4129.581061944
45.6309,-122.251831667,4131.5567885
45.6309,-122.251831667,4134.492158245
45.6309,-122.251831667,4136.388011914
45.6309,-122.251831667,4138.55290312
45.6309,-122.251833333,4140.551447796
45.6309,-122.251833333,4143.386952468
45.6309,-122.251833333,4145.377702885
45.6309,-122.251833333,4147.560603251
45.6309,-122.251833333,4149.739201393
45.6309,-122.251833333,4152.377054098
45.6309,-122.251833333,4154.573718964
45.6309,-122.251833333,4156.547179593
45.6309,-122.251833333,4159.493685819
45.6309,-122.251833333,4161.37775146
45.6309,-122.251835,4163.547286004
45.6309,-122.251835,4165.563252299
45.6309,-122.251835,4168.384563352
45.630896667,-122.251843333,4170.37527846
45.630875,-122.251905,4172.556967754
45.630845,-122.251953333,4174.737887
45.630781667,-122.252023333,4177.376372051
45.630673333,-122.252078333,4179.564123981
45.630456667,-122.252126667,4181.548837129
45.630356667,-122.252161667,4184.495073156
45.63029,-122.252198333,4186.381042521
45.630206667,-122.25225,4188.545852666
45.630086667,-122.252285,4190.546675933
45.629938333,-122.252336667,4193.381288002
45.629808333,-122.252393333,4195.373108088
45.629731667,-122.252398333,4197.546734443
45.62965,-122.252418333,4199.756072813
45.629515,-122.252463333,4202.368160724
45.629378333,-122.252476667,4204.573338385
45.629201667,-122.252513333,4206.544347875
45.629021667,-122.2526,4209.495482052
45.628828333,-122.252673333,4211.371780967
45.628655,-122.252655,4213.545600404
45.628458333,-122.252595,4215.552186058
45.628325,-122.252521667,4218.378081253
45.628285,-122.252386667,4220.376637501
45.628438333,-122.252303333,4222.53898236
45.62861,-122.252301667,4224.74253568
45.62878,-122.252306667,4227.367811348
45.628935,-122.252286667,4229.577260034
45.629006667,-122.252055,4231.548891316
45.628936667,-122.25193,4234.500793856
45.628806667,-122.251943333,4236.368771855
45.628665,-122.251965,4238.545325202
45.628431667,-122.251953333,4240.55184194
45.628271667,-122.251923333,4243.368542151
45.628121667,-122.251891667,4245.374396584
45.628045,-122.251685,4247.549989895
45.62815,-122.251606667,4249.753518422
45.628308333,-122.251625,4252.375435776
45.628435,-122.25167,4254.569028118
45.628561667,-122.251708333,4256.537596948
45.62873,-122.251696667,4259.490776346
45.628845,-122.25159,4261.375090633
45.62892,-122.251466667,4263.536621414
45.629036667,-122.251258333,4265.536332446
