time,latitude,longitude,speed6610.64251524,45.631356667,-122.251066667,23.03685891907425
6611.457058407,45.631356667,-122.251066667,22.755430978817095
6611.635346431,45.631356667,-122.251066667,22.43815518070764
6612.583967468,45.6313,-122.251056667,23.995315086748526
6612.661218628,45.6313,-122.251056667,25.23172138302684
6612.839547263,45.63123,-122.251046667,24.110168455986265
6613.46509895,45.63123,-122.251046667,23.102816807479808
6613.642316235,45.631176667,-122.251038333,23.40720095506851
6614.457148941,45.631176667,-122.251038333,21.911106295989985
6614.634579006,45.631123333,-122.251041667,19.46259991782887
6615.4592459119995,45.631123333,-122.251041667,18.640198404698992
6615.637559805,45.631053333,-122.251058333,16.93221609497887
6616.465159864,45.631053333,-122.251058333,10.439034340270863
6616.643505387,45.631053333,-122.251058333,11.070258628614374
6617.5859614559995,45.630998333,-122.251096667,12.801590411444078
6617.663434545,45.630998333,-122.251096667,12.346162436441972
6617.840640403,45.630951667,-122.25116,14.144840481747817
6618.466233105,45.630951667,-122.25116,16.495140137976747
6618.642407299,45.630911667,-122.251245,16.348045992827164
6619.459397476,45.630911667,-122.251245,14.892640732077815
6619.635598393,45.630893333,-122.251348333,13.28799648968733
6620.460589353,45.630893333,-122.251348333,10.671524487390993
6620.637777284,45.630878333,-122.251463333,6.092394534096564
6621.4672786989995,45.630878333,-122.251463333,7.04271101742348
6621.644645892,45.630878333,-122.251463333,14.445511282533475
6622.58482794,45.630866667,-122.25158,19.017184337179756
6622.662125211,45.630866667,-122.25158,18.8056676008422
6622.839324586,45.630851667,-122.2517,19.72696154553176
6623.45942863,45.630851667,-122.2517,21.839946521027485
6623.6366619870005,45.630836667,-122.251816667,22.67492774600763
6624.467553308,45.630836667,-122.251816667,21.168812172851748
6624.645828607,45.630808333,-122.251915,22.232944499287324
6625.468887052,45.630808333,-122.251915,21.63309482223943
6625.646922847,45.630748333,-122.251991667,20.58692241657424
6626.469858382,45.630748333,-122.251991667,18.25090224998323
6626.64678929,45.630748333,-122.251991667,15.058780057182624
6627.586270599,45.630678333,-122.252066667,12.061980138466302
6627.6637667800005,45.630678333,-122.252066667,7.419997031499557
6627.839758822,45.630595,-122.25212,6.967961166587835
6628.459970308,45.630595,-122.25212,7.142306612986125
6628.634670664,45.630505,-122.252155,12.333016307611626
6629.459931083,45.630505,-122.252155,15.103837794445964
6629.636948528,45.630416667,-122.252178333,17.493100490558533
6630.468695597,45.630416667,-122.252178333,19.292496341855244
6630.645950398,45.630343333,-122.252195,19.880677312710986
6631.4690820060005,45.630343333,-122.252195,20.796733030578622
6631.64812437,45.630343333,-122.252195,21.251932681231146
6632.589251421,45.630291667,-122.252211667,21.407771390423015
6632.665753883,45.630291667,-122.252211667,22.6188015947209
6632.842757402,45.630253333,-122.25223,20.477802844243918
6633.45904629,45.630253333,-122.25223,17.76447970350607
6633.637129139,45.630211667,-122.252248333,9.657144243518566
6634.469137264,45.630211667,-122.252248333,9.9875319020147
6634.646051522,45.630165,-122.252265,15.210172843164754
6635.45902844,45.630165,-122.252265,18.105629161648153
6635.6391985049995,45.630123333,-122.252283333,19.71340559816073
6636.458080935,45.630123333,-122.252283333,20.331463938550375
6636.636153024,45.630123333,-122.252283333,22.76917174266765
6637.593412161,45.63009,-122.252296667,24.955652215968115
6637.6698866219995,45.63009,-122.252296667,25.31393475175739
6637.849036801,45.630038333,-122.252311667,25.538932669558495
6638.461637001999,45.630038333,-122.252311667,25.368918869453587
6638.641457154,45.629966667,-122.252328333,25.937737973831254
6639.468338385,45.629966667,-122.252328333,25.97412649511889
6639.647157374,45.629881667,-122.252348333,26.45926153258619
6640.458145129,45.629881667,-122.252348333,25.726525994714617
6640.636256866,45.629796667,-122.252365,27.614590933620253
6641.459397948,45.629796667,-122.252365,23.995630609107955
6641.638562682,45.629796667,-122.252365,24.11251571676392
6642.594550481,45.629725,-122.252375,23.976595817588624
6642.671682785,45.629725,-122.252375,23.415320333906465
6642.8510583,45.629678333,-122.252381667,21.305655812102025
6643.458305178,45.629678333,-122.252381667,20.06077773575184
6643.636399119,45.62965,-122.25239,18.55676548462231
6644.461395781,45.62965,-122.25239,19.157838263444443
6644.638354705,45.629605,-122.252401667,20.752320655826043
6645.462444834,45.629605,-122.252401667,23.196865759283
6645.640540663,45.629545,-122.252426667,23.681862392169993
6646.462607226,45.629545,-122.252426667,22.188858447805202
6646.639462333,45.629545,-122.252426667,21.430286542631816
6647.597978202,45.629471667,-122.252453333,22.457945321700493
6647.6756264020005,45.629471667,-122.252453333,22.414282645908642
6647.853455338,45.629393333,-122.252476667,20.262510959050772
6648.469399916,45.629393333,-122.252476667,21.9239823444545
6648.649502867,45.629328333,-122.252493333,21.350847011447936
6649.469699603,45.629328333,-122.252493333,20.115401289135725
6649.648664093,45.62928,-122.252508333,20.554818675484924
6650.462772628,45.62928,-122.252508333,18.385383622296512
6650.640708935,45.629226667,-122.252521667,17.745281487203137
6651.468637599,45.629226667,-122.252521667,17.52710604241792
6651.646621407,45.629226667,-122.252521667,18.60407231234536
6652.59951369,45.629158333,-122.252538333,19.938587731412344
6652.681591288,45.629158333,-122.252538333,20.660615608284505
6652.853838382,45.629075,-122.252565,21.391505945598453
6653.461856156,45.629075,-122.252565,21.03561364090883
6653.638648409,45.628981667,-122.252596667,23.428712440352935
6654.457619384,45.628981667,-122.252596667,21.827563324894303
6654.635592821,45.62888,-122.25263,21.682192195469185
6655.458597391,45.62888,-122.25263,19.822880841024265
6655.635571443,45.628776667,-122.252656667,18.811267384023935
6656.470954918,45.628776667,-122.252656667,15.667556636727017
6656.64773767,45.628776667,-122.252656667,16.523753817606227
6657.59037078,45.62868,-122.252671667,17.960143053128586
6657.668223853,45.62868,-122.252671667,18.308836606243823
6657.844989364,45.628603333,-122.25267,17.700382285938232
6658.470895622,45.628603333,-122.25267,18.111859794957823
6658.647862007,45.628535,-122.25265,16.550392873077094
6659.468841600999,45.628535,-122.25265,15.415928764827228
6659.644638876,45.628465,-122.252625,13.690340280774668
6660.469079298,45.628465,-122.252625,10.71690951916611
6660.644661792,45.628391667,-122.25261,10.272212123711897
6661.460982001,45.628391667,-122.25261,13.540208935062385
6661.636929704,45.628391667,-122.25261,13.109574224040774
6662.591281631,45.628311667,-122.252591667,10.707120230437074
6662.66877418,45.628311667,-122.252591667,9.990165281844728
6662.844798791,45.628258333,-122.25254,9.517321745752689
6663.469704476,45.628258333,-122.25254,8.106596468754278
6663.645848774,45.628246667,-122.252456667,9.559176296206235
6664.462047999,45.628246667,-122.252456667,14.075590750148194
6664.637853514,45.628275,-122.252388333,11.937466846105872
6665.461132324,45.628275,-122.252388333,9.6894519074973
6665.636896561,45.628335,-122.25236,9.120013400502428
6666.459062446,45.628335,-122.25236,9.957361391379292
6666.635010389,45.628335,-122.25236,8.995586057622116
6667.587582194999,45.628406667,-122.25236,14.076093843608255
6667.665092947,45.628406667,-122.25236,15.030499619479846
6667.841017223,45.62848,-122.25236,14.267534879981252
6668.472371113,45.62848,-122.25236,11.546843878701193
6668.648216295,45.628558333,-122.25236,11.684245794121857
6669.468192146,45.628558333,-122.25236,10.780705906818751
6669.64420196,45.628641667,-122.252356667,10.88037970428383
6670.470075695,45.628641667,-122.252356667,12.508027516660949
6670.646418866,45.628721667,-122.252353333,15.02764834760747
6671.460927636,45.628721667,-122.252353333,10.928350735955581
6671.636991488,45.628721667,-122.252353333,9.756664193700717
6672.597531019,45.628791667,-122.252353333,11.37534141438785
6672.675658114,45.628791667,-122.252353333,11.725707718320749
6672.8500400329995,45.628851667,-122.252355,12.571203552773683
6673.467951241,45.628851667,-122.252355,13.691128921365307
6673.6441518169995,45.62891,-122.252343333,15.337324377133159
6674.470183885,45.62891,-122.252343333,17.27900953404804
6674.646403590999,45.628965,-122.252333333,17.87058301418072
6675.459968642,45.628965,-122.252333333,17.866169526056687
6675.636331516,45.629008333,-122.252325,17.603827761406343
6676.458973608,45.629008333,-122.252325,19.693994396837887
6676.636355719,45.629008333,-122.252325,17.067213831525063
6677.59776702,45.629041667,-122.252315,14.351968689888679
6677.673197204,45.629041667,-122.252315,12.33802362897601
6677.851406346,45.629066667,-122.252291667,10.208632144530936
6678.461127025,45.629066667,-122.252291667,7.712291728871608
6678.6383446889995,45.62909,-122.252275,9.818891976455854
6679.469463923,45.62909,-122.252275,12.805950554764639
6679.646476158,45.629108333,-122.252263333,14.866588621111532
6680.469519069,45.629108333,-122.252263333,17.494171199162487
6680.645364435,45.629125,-122.252243333,17.742427865249397
6681.461450205999,45.629125,-122.252243333,18.305145223921386
6681.637369425,45.629125,-122.252243333,19.010404868915483
6682.599247823,45.629145,-122.252215,19.431955547884687
6682.674618062,45.629145,-122.252215,19.716290346065446
6682.851656872,45.629158333,-122.25218,20.31893362456183
6683.460562741,45.629158333,-122.25218,20.716974681475598
6683.6374213809995,45.62916,-122.252141667,19.100614735585523
6684.468670874,45.62916,-122.252141667,18.42716313993969
6684.6457703510005,45.629165,-122.252098333,19.034643420617247
6685.460717011,45.629165,-122.252098333,18.46385489890473
6685.637578114,45.62917,-122.252051667,18.64300792580662
6686.461677538,45.62917,-122.252051667,18.34614109933925
6686.639442432,45.62917,-122.252051667,20.586798576166842
6687.600094587,45.629161667,-122.252003333,21.413836143970954
6687.676428674,45.629161667,-122.252003333,20.374021429598496
6687.852610748,45.629141667,-122.251958333,20.653208025459136
6688.461838083,45.629141667,-122.251958333,20.94608905366765
6688.639726645,45.629111667,-122.251925,21.515217758042095
6689.469486022,45.629111667,-122.251925,20.34461477350982
6689.646696056,45.629061667,-122.251911667,19.634798490915998
6690.471531119,45.629061667,-122.251911667,16.784985197952487
6690.650837757,45.628998333,-122.251913333,17.75359530741558
6691.471588927,45.628998333,-122.251913333,16.50052164185598
6691.64989618,45.628998333,-122.251913333,16.025840208360208
6692.592315917,45.628928333,-122.251923333,18.940714131249916
6692.67010821,45.628928333,-122.251923333,17.295810725361864
6692.848954657,45.628871667,-122.251931667,16.75683258612046
6693.471900211,45.628871667,-122.251931667,18.657954372229263
6693.651021939,45.628835,-122.251935,18.699606233203152
6694.470242048,45.628835,-122.251935,19.32958250799546
6694.64822513,45.628798333,-122.251941667,19.86907412020391
6695.470163871,45.628798333,-122.251941667,20.946961109733365
6695.648138527,45.628746667,-122.25195,22.517311899370167
6696.449629948,45.628746667,-122.25195,23.362374977285732
6696.622677346,45.628746667,-122.25195,25.030223599252466
6697.579311624,45.628681667,-122.251956667,21.528354380865743
6697.656957377,45.628681667,-122.251956667,21.508222285899482
6697.828635477,45.628613333,-122.251955,20.431864215729558
6698.465088563,45.628613333,-122.251955,16.560974633727415
6698.641977869,45.628541667,-122.251946667,12.762382168243457
6699.463072282,45.628541667,-122.251946667,18.398813285708552
6699.640121368,45.628475,-122.25193,20.13564245018673
6700.460125968,45.628475,-122.25193,21.442114543847428
6700.638161087,45.628413333,-122.251915,23.302453479510334
6701.470885985,45.628413333,-122.251915,23.737540520027483
6701.648313114,45.628413333,-122.251915,18.995599878747306
6702.596474599,45.62835,-122.251905,15.19447060533232
6702.673818236,45.62835,-122.251905,14.385627335470005
6702.851057214,45.628281667,-122.251891667,12.976068879240842
6703.467374965,45.628281667,-122.251891667,10.74120520936835
6703.644312827,45.628208333,-122.25188,9.53141851144345
6704.459889269,45.628208333,-122.25188,11.399516891051471
6704.638378024,45.628133333,-122.251865,9.416234614315911
6705.471264553,45.628133333,-122.251865,11.047728341600925
6705.649341691,45.628066667,-122.251835,10.458771460626798
6706.464105749,45.628066667,-122.251835,7.599445379083458
6706.641329504,45.628066667,-122.251835,8.686494607845958
6707.592747202,45.628025,-122.251775,10.337019399496594
6707.670593717,45.628025,-122.251775,10.359365134014475
6707.847328058,45.628036667,-122.25171,6.6010107505029465
6708.462352474,45.628036667,-122.25171,9.337976351696692
6708.640396852,45.628068333,-122.251665,8.216723965646024
6709.461224369,45.628068333,-122.251665,7.387884577540533
6709.639480695,45.628141667,-122.25166,7.891073385402988
6710.470067578,45.628141667,-122.25166,6.613727213611452
6710.649431327,45.628221667,-122.251666667,9.00681953640455
6711.472438765,45.628221667,-122.251666667,14.066738063373357
6711.652610322,45.628221667,-122.251666667,15.185059413960921
6712.600135794,45.62831,-122.251675,18.130209604858
6712.677929587,45.62831,-122.251675,18.172771852540194
6712.857623858999,45.628396667,-122.251678333,18.27670397051272
6713.4626143860005,45.628396667,-122.251678333,19.164652922621144
6713.640777581,45.62847,-122.251686667,19.672285626841724
6714.46369472,45.62847,-122.251686667,19.78049891623042
6714.641695949,45.628533333,-122.251701667,20.41250286294306
6715.472461111,45.628533333,-122.251701667,19.12979219825902
6715.650715918,45.628603333,-122.251721667,18.217946637451252
6716.473719058,45.628603333,-122.251721667,17.035199601473224
6716.651745676,45.628603333,-122.251721667,17.517953554981673
6717.592170969,45.628686667,-122.251735,18.417769441740045
6717.66996778,45.628686667,-122.251735,18.406312967873717
6717.847809691,45.62876,-122.251738333,20.45193707748712
6718.460845576999,45.62876,-122.251738333,19.68997949660901
6718.638778415,45.628808333,-122.25173,19.445162319678577
6719.461798444,45.628808333,-122.25173,18.49421621929798
6719.639808729,45.62884,-122.251716667,18.35578724821666
6720.4617806490005,45.62884,-122.251716667,20.905898594441553
6720.64086256,45.628865,-122.251698333,19.464680476972436
6721.4613807000005,45.628865,-122.251698333,20.198921609424506
6721.640713762999,45.628865,-122.251698333,18.59686018153017
6722.598185435,45.628886667,-122.251676667,18.352550711422268
6722.673661452,45.628886667,-122.251676667,18.289496838244816
6722.85381712,45.628906667,-122.251646667,19.107312749448354
6723.465574207999,45.628906667,-122.251646667,19.973317220484017
6723.645984824,45.628923333,-122.251615,20.789961456681755
6724.4699447719995,45.628923333,-122.251615,21.221394340530395
6724.649930345,45.628936667,-122.25159,20.19852294381615
6725.457549646,45.628936667,-122.25159,21.040271108765076
6725.63609892,45.628946667,-122.251563333,20.951732502207218
6726.465689395,45.628946667,-122.251563333,20.017349343679133
6726.644069926,45.628946667,-122.251563333,19.938177553612864
6727.592462555,45.628958333,-122.251515,18.282040953634908
6727.668093223,45.628958333,-122.251515,18.269335908793423
6727.844784895,45.628973333,-122.251441667,18.96871143203271
6728.463753625,45.628973333,-122.251441667,18.88186005725764
6728.641008102,45.628991667,-122.251351667,19.319954283436296
6729.463738847,45.628991667,-122.251351667,20.393554330429414
6729.64212271,45.629016667,-122.251246667,20.43536910866103
6730.459051795,45.629016667,-122.251246667,20.084846483165627
6730.63712308,45.629038333,-122.251145,20.56194725285091
6731.464122795,45.629038333,-122.251145,20.9516441640603
6731.643180668,45.629038333,-122.251145,18.520626818243585
6732.6005033540005,45.629051667,-122.251048333,17.656382316849232
6732.676633251,45.629051667,-122.251048333,17.840598872639706
6732.856043352,45.629046667,-122.250965,17.81877687585745
6733.472310598,45.629046667,-122.250965,19.992970786873585
6733.649144696999,45.62901,-122.250896667,19.043959133145574
6734.473236313,45.62901,-122.250896667,20.19293209530028
6734.650192952,45.628973333,-122.250835,21.17692030099191
6735.464335773,45.628973333,-122.250835,21.35752510547289
6735.641945125,45.628973333,-122.250773333,22.929287381750637
6736.464112582,45.628973333,-122.250773333,20.878940736607447
6736.6421423659995,45.628973333,-122.250773333,19.643254519911295
6737.594857669,45.629011667,-122.250728333,18.017655020505003
6737.67126407,45.629011667,-122.250728333,17.41931991269531
6737.849264242,45.629061667,-122.25072,16.283772757510143
6738.472313030999,45.629061667,-122.25072,15.778459219442372
6738.650303926,45.629128333,-122.250761667,16.51943269496244
6739.473548305999,45.629128333,-122.250761667,22.882141857706106
6739.652568919,45.629183333,-122.250828333,15.068005996619506
6740.465555,45.629183333,-122.250828333,12.996600369805426
6740.643424004,45.629216667,-122.250911667,17.74108439088977
6741.463595469,45.629216667,-122.250911667,17.18647188282614
6741.642636619,45.629216667,-122.250911667,19.997094373894242
6742.593127462,45.629248333,-122.251,19.7767087262851
6742.670877438,45.629248333,-122.251,20.311232237825738
6742.848687719,45.629301667,-122.251061667,20.565622197385032
6743.473615239,45.629301667,-122.251061667,20.6059532118277
6743.651661541,45.629358333,-122.251101667,20.7603722830357
6744.472457663,45.629358333,-122.251101667,21.309118066043183
6744.650611726,45.629423333,-122.25112,23.282419023131023
6745.472717033,45.629423333,-122.25112,23.392555140429874
6745.650622981,45.629493333,-122.251125,22.49618326548084
6746.465607313,45.629493333,-122.251125,23.310678255396596
6746.642694361,45.629493333,-122.251125,19.807614468982177
6747.602050241,45.629571667,-122.251123333,18.009487819060446
6747.6794171559995,45.629571667,-122.251123333,14.911952184164681
6747.855620005,45.62964,-122.251108333,15.558887507455603
6748.463309234,45.62964,-122.251108333,17.68980167321089
6748.639549251,45.629683333,-122.25106,20.27108887726265
6749.463710032,45.629683333,-122.25106,21.840808181722878
6749.639646766,45.629681667,-122.250986667,23.42086183467345
6750.4644523530005,45.629681667,-122.250986667,23.433042638165166
6750.641451714,45.629661667,-122.250891667,22.510686226881955
6751.464813909,45.629661667,-122.250891667,20.01229141849798
6751.642880156,45.629661667,-122.250891667,17.501161628204603
6752.594085193,45.629621667,-122.250793333,15.623022384397528
6752.671577073,45.629621667,-122.250793333,15.772729060313864
6752.847624253,45.629576667,-122.2507,16.827050612518605
6753.472507919,45.629576667,-122.2507,19.333308565730793
6753.649897342,45.629541667,-122.250626667,18.352088349023067
6754.472583803999,45.629541667,-122.250626667,18.82228371122068
6754.649809742,45.629516667,-122.250565,16.75759933584594
6755.472964397,45.629516667,-122.250565,16.77111834416355
6755.649779959,45.629508333,-122.250496667,14.615355003201925
6756.462736019,45.629508333,-122.250496667,10.155092885273438
6756.640078255,45.629508333,-122.250496667,9.777333288809965
6757.581207199,45.629528333,-122.250423333,9.473966116209304
6757.657401208,45.629528333,-122.250423333,10.187868051894679
6757.829491404,45.629571667,-122.250358333,10.306388862855108
6758.463959174,45.629571667,-122.250358333,10.505485012478495
6758.642061384,45.629628333,-122.250298333,11.216709023789614
6759.472243604,45.629628333,-122.250298333,13.18392833970114
6759.648994313,45.629696667,-122.25025,14.119188892254442
6760.470691297,45.629696667,-122.25025,13.676107611253187
6760.646850924,45.62977,-122.250221667,14.280160410667357
6761.461769345,45.62977,-122.250221667,15.759348733659372
6761.640053966,45.62977,-122.250221667,15.307855601033292
6762.592822932,45.629841667,-122.250216667,15.66842656916838
6762.6703397559995,45.629841667,-122.250216667,15.934731666418843
6762.8482991870005,45.629911667,-122.250211667,17.5072215156204
6763.464427983,45.629911667,-122.250211667,12.50912102906967
6763.641238581,45.629975,-122.250221667,10.001632910328158
6764.475288599,45.629975,-122.250221667,7.470020784509151
6764.652084012,45.630053333,-122.250235,6.338204223141555
6765.461220069999,45.630053333,-122.250235,7.560485685120484
6765.633912923,45.63014,-122.250248333,10.963549755962969
6766.466420047,45.63014,-122.250248333,13.448319674635822
6766.643235016,45.63014,-122.250248333,14.56378596129104
6767.601775678,45.630218333,-122.250258333,16.34936261453757
6767.679552506,45.630218333,-122.250258333,17.57890617272151
6767.856327048,45.630276667,-122.250265,16.316021487508873
6768.467441956,45.630276667,-122.250265,15.96565523348604
6768.644297777,45.630338333,-122.250268333,16.559223473022517
6769.474328419999,45.630338333,-122.250268333,17.933316642482012
6769.651375096,45.630403333,-122.250271667,15.899159169243234
6770.474707289,45.630403333,-122.250271667,13.403903334836043
6770.651313569,45.630463333,-122.250271667,13.786748288845132
6771.46335654,45.630463333,-122.250271667,12.61511829641537
6771.64033466,45.630463333,-122.250271667,12.140416354127927
6772.606541304,45.630511667,-122.25027,11.026446099832905
6772.684385077,45.630511667,-122.25027,10.437689872376172
6772.859865915,45.63055,-122.250268333,8.553005795081685
6773.461677389,45.63055,-122.250268333,7.141615944582079
6773.639480447,45.630581667,-122.250271667,6.642192728824852
6774.471395265,45.630581667,-122.250271667,6.490672525678552
6774.649364177,45.630611667,-122.25028,6.052586136134787
6775.468673476,45.630611667,-122.25028,6.180958982588328
6775.646721167,45.630645,-122.25029,5.690105967327152
6776.4697259469995,45.630645,-122.25029,4.376499438866548
6776.648724244,45.630645,-122.25029,3.7573464935833543
6777.604810331,45.630678333,-122.250296667,3.7811716786892045
6777.681583385,45.630678333,-122.250296667,3.4816883725361505
6777.86038342,45.630711667,-122.250313333,3.8715750685702943
6778.46366523,45.630711667,-122.250313333,3.157540602747794
6778.641788737,45.63075,-122.250331667,2.989849307270417
6779.459689515,45.63075,-122.250331667,3.6089168223628687
6779.637695316,45.630776667,-122.250343333,3.1243588694472653
6780.473836715,45.630776667,-122.250343333,2.4372222924656253
6780.651673421,45.6308,-122.250345,2.25129845490403
6781.4715580619995,45.6308,-122.250345,2.565614189067373
6781.648644701,45.6308,-122.250345,2.578750703065622
6782.615847396,45.630833333,-122.25034,2.615121729871875
6782.690285101,45.630833333,-122.25034,2.614948451199077
6782.869273953,45.63088,-122.25034,2.5905921343679754
6783.473833078,45.63088,-122.25034,2.588436814260938
6783.652974951,45.630935,-122.250345,2.5845372993722338
6784.465120015,45.630935,-122.250345,2.561578619977202
6784.643986755,45.63099,-122.250355,2.562586988469973
6785.462080036,45.63099,-122.250355,2.5617518986500003
6785.641116981,45.631031667,-122.250366667,2.5559751361923255
6786.472677979,45.631031667,-122.250366667,2.5345471470206675
6786.652062448,45.631031667,-122.250366667,2.559539003209094
6787.606002447,45.631066667,-122.250381667,2.56175189865
6787.682429533,45.631066667,-122.250381667,2.5617518986500003
6787.861505942,45.631096667,-122.250395,2.5617518986500003
6788.474643267,45.631096667,-122.250395,2.5617518986500003
6788.6529574609995,45.631118333,-122.250411667,2.559270468729098
6789.465669589,45.631118333,-122.250411667,2.5633114067051848
6789.644990502,45.631136667,-122.250423333,2.5630261783280512
6790.472608626,45.631136667,-122.250423333,2.5851657600892746
6790.652995554,45.631148333,-122.25043,2.5659533534483185
6791.4726907839995,45.631148333,-122.25043,2.568982649976835
6791.653079453999,45.631148333,-122.25043,2.6657872289866584
6792.6053032790005,45.631156667,-122.25043,3.8426278479750016
6792.6813428959995,45.631156667,-122.25043,3.8727783370419036
6792.8608276449995,45.631165,-122.250431667,4.0389742440895695
6793.473891153,45.631165,-122.250431667,4.167904760487408
